id,depth,geometry
128.0,1.0,"POLYGON ((683.8477631085024 641.4213562373095, 676.776695296637 634.350288425444, 683.8477631085025 627.2792206135787, 690.9188309203679 634.3502884254441, 683.8477631085024 641.4213562373095))"
129.0,1.0,"POLYGON ((690.9188309203679 634.3502884254441, 683.8477631085025 627.2792206135787, 690.9188309203678 620.2081528017131, 697.9898987322333 627.2792206135786, 690.9188309203679 634.3502884254441))"
130.0,1.0,"POLYGON ((697.9898987322333 627.2792206135786, 690.9188309203678 620.2081528017131, 697.9898987322333 613.1370849898476, 705.0609665440987 620.208152801713, 697.9898987322333 627.2792206135786))"
131.0,1.0,"POLYGON ((705.0609665440987 620.208152801713, 697.9898987322333 613.1370849898476, 705.0609665440988 606.0660171779821, 712.1320343559643 613.1370849898476, 705.0609665440987 620.208152801713))"
132.0,1.0,"POLYGON ((712.1320343559643 613.1370849898476, 705.0609665440988 606.0660171779821, 712.1320343559644 598.9949493661168, 719.2031021678298 606.0660171779822, 712.1320343559643 613.1370849898476))"
133.0,1.0,"POLYGON ((719.2031021678298 606.0660171779822, 712.1320343559644 598.9949493661168, 719.2031021678297 591.9238815542512, 726.2741699796952 598.9949493661167, 719.2031021678298 606.0660171779822))"
134.0,1.0,"POLYGON ((726.2741699796952 598.9949493661167, 719.2031021678297 591.9238815542512, 726.2741699796952 584.8528137423857, 733.3452377915606 591.9238815542511, 726.2741699796952 598.9949493661167))"
135.0,1.0,"POLYGON ((733.3452377915606 591.9238815542511, 726.2741699796952 584.8528137423857, 733.3452377915607 577.7817459305202, 740.4163056034262 584.8528137423857, 733.3452377915606 591.9238815542511))"
136.0,1.0,"POLYGON ((740.4163056034262 584.8528137423857, 733.3452377915607 577.7817459305202, 740.4163056034263 570.7106781186549, 747.4873734152917 577.7817459305203, 740.4163056034262 584.8528137423857))"
137.0,1.0,"POLYGON ((747.4873734152917 577.7817459305203, 740.4163056034263 570.7106781186549, 747.4873734152916 563.6396103067893, 754.5584412271571 570.7106781186548, 747.4873734152917 577.7817459305203))"
138.0,1.0,"POLYGON ((754.5584412271571 570.7106781186548, 747.4873734152916 563.6396103067893, 754.5584412271571 556.5685424949238, 761.6295090390225 563.6396103067892, 754.5584412271571 570.7106781186548))"
