id,depth,geometry
839.0,1.0,"POLYGON ((669.7056274847714 457.57359312880715, 662.6345596729059 450.50252531694167, 655.5634918610403 457.5735931288071, 662.6345596729059 464.64466094067257, 669.7056274847714 457.57359312880715))"
790.0,1.0,"POLYGON ((669.7056274847714 457.57359312880715, 675 462.8679656440357, 675 452.2792206135786, 669.7056274847714 457.57359312880715))"
838.0,1.0,"POLYGON ((662.6345596729059 464.64466094067257, 655.5634918610403 457.5735931288071, 648.492424049175 464.6446609406726, 655.5634918610405 471.7157287525381, 662.6345596729059 464.64466094067257))"
789.0,1.0,"POLYGON ((669.7056274847714 457.57359312880715, 662.6345596729059 464.64466094067257, 669.7056274847714 471.71572875253804, 675 466.4213562373095, 675 462.8679656440357, 669.7056274847714 457.57359312880715))"
483.0,0.9836956788436507,"POLYGON ((669.7056274847714 542.4264068711929, 662.634559672906 549.4974746830584, 669.7056274847714 556.5685424949238, 675 551.2741699796952, 675 547.7207793864213, 669.7056274847714 542.4264068711929))"
532.0,0.9261672943226048,"POLYGON ((662.634559672906 549.4974746830584, 655.5634918610406 542.426406871193, 648.492424049175 549.4974746830583, 655.5634918610405 556.5685424949238, 662.634559672906 549.4974746830584))"
433.0,0.9625629357516063,"POLYGON ((669.7056274847714 556.5685424949238, 675 561.8629150101524, 675 551.2741699796952, 669.7056274847714 556.5685424949238))"
482.0,0.9613784356428948,"POLYGON ((669.7056274847714 556.5685424949238, 662.634559672906 549.4974746830584, 655.5634918610405 556.5685424949238, 662.6345596729059 563.6396103067893, 669.7056274847714 556.5685424949238))"
432.0,0.9721160959966526,"POLYGON ((669.7056274847714 556.5685424949238, 662.6345596729059 563.6396103067893, 669.7056274847714 570.7106781186548, 675 565.4163056034263, 675 561.8629150101524, 669.7056274847714 556.5685424949238))"
382.0,0.9963422285188768,"POLYGON ((669.7056274847714 570.7106781186548, 675 576.0050506338832, 675 565.4163056034263, 669.7056274847714 570.7106781186548))"
431.0,1.0,"POLYGON ((669.7056274847714 570.7106781186548, 662.6345596729059 563.6396103067893, 655.5634918610403 570.7106781186546, 662.6345596729059 577.7817459305202, 669.7056274847714 570.7106781186548))"
381.0,1.0,"POLYGON ((669.7056274847714 570.7106781186548, 662.6345596729059 577.7817459305202, 669.7056274847714 584.8528137423857, 675 579.5584412271571, 675 576.0050506338832, 669.7056274847714 570.7106781186548))"
430.0,1.0,"POLYGON ((662.6345596729059 577.7817459305202, 655.5634918610403 570.7106781186546, 648.492424049175 577.7817459305202, 655.5634918610405 584.8528137423857, 662.6345596729059 577.7817459305202))"
