id,depth,geometry
81.0,1.0,"POLYGON ((560.000000418879 739.9999998952803, 560.0000004014257 729.9999998952803, 570.0000004014257 729.999999877827, 570.000000418879 739.999999877827, 560.000000418879 739.9999998952803))"
82.0,1.0,"POLYGON ((570.000000418879 739.999999877827, 570.0000004014257 729.999999877827, 580.0000004014257 729.9999998603737, 580.000000418879 739.9999998603737, 570.000000418879 739.999999877827))"
83.0,1.0,"POLYGON ((580.000000418879 739.9999998603737, 580.0000004014257 729.9999998603737, 590.0000004014257 729.9999998429204, 590.000000418879 739.9999998429204, 580.000000418879 739.9999998603737))"
84.0,1.0,"POLYGON ((590.000000418879 739.9999998429204, 590.0000004014257 729.9999998429204, 600.0000004014257 729.9999998254672, 600.000000418879 739.9999998254672, 590.000000418879 739.9999998429204))"
85.0,1.0,"POLYGON ((600.000000418879 739.9999998254672, 600.0000004014257 729.9999998254672, 610.0000004014257 729.9999998080139, 610.000000418879 739.9999998080139, 600.000000418879 739.9999998254672))"
86.0,1.0,"POLYGON ((610.000000418879 739.9999998080139, 610.0000004014257 729.9999998080139, 620.0000004014257 729.9999997905605, 620.000000418879 739.9999997905605, 610.000000418879 739.9999998080139))"
87.0,1.0,"POLYGON ((620.000000418879 739.9999997905605, 620.0000004014257 729.9999997905605, 630.0000004014257 729.9999997731072, 630.000000418879 739.9999997731072, 620.000000418879 739.9999997905605))"
88.0,1.0,"POLYGON ((630.000000418879 739.9999997731072, 630.0000004014257 729.9999997731072, 640.0000004014257 729.9999997556539, 640.000000418879 739.9999997556539, 630.000000418879 739.9999997731072))"
89.0,1.0,"POLYGON ((640.000000418879 739.9999997556539, 640.0000004014257 729.9999997556539, 650.0000004014257 729.9999997382007, 650.000000418879 739.9999997382007, 640.000000418879 739.9999997556539))"
90.0,1.0,"POLYGON ((650.000000418879 739.9999997382007, 650.0000004014257 729.9999997382007, 660.0000004014257 729.9999997207474, 660.000000418879 739.9999997207474, 650.000000418879 739.9999997382007))"
91.0,1.0,"POLYGON ((660.000000418879 739.9999997207474, 660.0000004014257 729.9999997207474, 670.0000004014257 729.9999997032941, 670.000000418879 739.9999997032941, 660.000000418879 739.9999997207474))"
92.0,1.0,"POLYGON ((670.000000418879 739.9999997032941, 670.0000004014257 729.9999997032941, 680.0000004014257 729.9999996858407, 680.000000418879 739.9999996858407, 670.000000418879 739.9999997032941))"
93.0,1.0,"POLYGON ((680.000000418879 739.9999996858407, 680.0000004014257 729.9999996858407, 690.0000004014257 729.9999996683874, 690.000000418879 739.9999996683874, 680.000000418879 739.9999996858407))"
94.0,1.0,"POLYGON ((690.000000418879 739.9999996683874, 690.0000004014257 729.9999996683874, 700.0000004014257 729.9999996509342, 700.000000418879 739.9999996509342, 690.000000418879 739.9999996683874))"
95.0,1.0,"POLYGON ((700.000000418879 739.9999996509342, 700.0000004014257 729.9999996509342, 710.0000004014257 729.9999996334809, 710.000000418879 739.9999996334809, 700.000000418879 739.9999996509342))"
96.0,1.0,"POLYGON ((710.000000418879 739.9999996334809, 710.0000004014257 729.9999996334809, 720.0000004014257 729.9999996160276, 720.000000418879 739.9999996160276, 710.000000418879 739.9999996334809))"
97.0,1.0,"POLYGON ((720.000000418879 739.9999996160276, 720.0000004014257 729.9999996160276, 730.0000004014257 729.9999995985743, 730.000000418879 739.9999995985743, 720.000000418879 739.9999996160276))"
98.0,1.0,"POLYGON ((730.000000418879 739.9999995985743, 730.0000004014257 729.9999995985743, 740.0000004014257 729.9999995811211, 740.000000418879 739.9999995811211, 730.000000418879 739.9999995985743))"
99.0,1.0,"POLYGON ((740.000000418879 739.9999995811211, 740.0000004014257 729.9999995811211, 750.0000004014257 729.9999995636678, 750.000000418879 739.9999995636678, 740.000000418879 739.9999995811211))"
100.0,1.0,"POLYGON ((250.00000040142572 730.0000004363324, 250.00000038397243 720.0000004363324, 260.0000003839724 720.000000418879, 260.0000004014257 730.000000418879, 250.00000040142572 730.0000004363324))"
101.0,1.0,"POLYGON ((260.0000004014257 730.000000418879, 260.0000003839724 720.000000418879, 270.0000003839724 720.0000004014257, 270.0000004014257 730.0000004014257, 260.0000004014257 730.000000418879))"
102.0,1.0,"POLYGON ((270.0000004014257 730.0000004014257, 270.0000003839724 720.0000004014257, 280.0000003839724 720.0000003839725, 280.0000004014257 730.0000003839725, 270.0000004014257 730.0000004014257))"
103.0,1.0,"POLYGON ((280.0000004014257 730.0000003839725, 280.0000003839724 720.0000003839725, 290.0000003839724 720.0000003665192, 290.0000004014257 730.0000003665192, 280.0000004014257 730.0000003839725))"
104.0,1.0,"POLYGON ((290.0000004014257 730.0000003665192, 290.0000003839724 720.0000003665192, 300.0000003839724 720.0000003490659, 300.0000004014257 730.0000003490659, 290.0000004014257 730.0000003665192))"
105.0,1.0,"POLYGON ((300.0000004014257 730.0000003490659, 300.0000003839724 720.0000003490659, 310.0000003839724 720.0000003316126, 310.0000004014257 730.0000003316126, 300.0000004014257 730.0000003490659))"
106.0,1.0,"POLYGON ((310.0000004014257 730.0000003316126, 310.0000003839724 720.0000003316126, 320.0000003839724 720.0000003141594, 320.0000004014257 730.0000003141594, 310.0000004014257 730.0000003316126))"
107.0,1.0,"POLYGON ((320.0000004014257 730.0000003141594, 320.0000003839724 720.0000003141594, 330.0000003839724 720.000000296706, 330.0000004014257 730.000000296706, 320.0000004014257 730.0000003141594))"
108.0,1.0,"POLYGON ((330.0000004014257 730.000000296706, 330.0000003839724 720.000000296706, 340.0000003839724 720.0000002792527, 340.0000004014257 730.0000002792527, 330.0000004014257 730.000000296706))"
109.0,1.0,"POLYGON ((340.0000004014257 730.0000002792527, 340.0000003839724 720.0000002792527, 350.0000003839724 720.0000002617994, 350.0000004014257 730.0000002617994, 340.0000004014257 730.0000002792527))"
110.0,1.0,"POLYGON ((350.0000004014257 730.0000002617994, 350.0000003839724 720.0000002617994, 360.0000003839724 720.0000002443461, 360.0000004014257 730.0000002443461, 350.0000004014257 730.0000002617994))"
111.0,1.0,"POLYGON ((360.0000004014257 730.0000002443461, 360.0000003839724 720.0000002443461, 370.0000003839724 720.0000002268929, 370.0000004014257 730.0000002268929, 360.0000004014257 730.0000002443461))"
112.0,1.0,"POLYGON ((370.0000004014257 730.0000002268929, 370.0000003839724 720.0000002268929, 380.0000003839724 720.0000002094396, 380.0000004014257 730.0000002094396, 370.0000004014257 730.0000002268929))"
113.0,1.0,"POLYGON ((380.0000004014257 730.0000002094396, 380.0000003839724 720.0000002094396, 390.0000003839724 720.0000001919863, 390.0000004014257 730.0000001919863, 380.0000004014257 730.0000002094396))"
114.0,1.0,"POLYGON ((390.0000004014257 730.0000001919863, 390.0000003839724 720.0000001919863, 400.0000003839724 720.0000001745329, 400.0000004014257 730.0000001745329, 390.0000004014257 730.0000001919863))"
115.0,1.0,"POLYGON ((400.0000004014257 730.0000001745329, 400.0000003839724 720.0000001745329, 410.0000003839724 720.0000001570796, 410.0000004014257 730.0000001570796, 400.0000004014257 730.0000001745329))"
116.0,1.0,"POLYGON ((410.0000004014257 730.0000001570796, 410.0000003839724 720.0000001570796, 420.0000003839724 720.0000001396264, 420.0000004014257 730.0000001396264, 410.0000004014257 730.0000001570796))"
117.0,1.0,"POLYGON ((420.0000004014257 730.0000001396264, 420.0000003839724 720.0000001396264, 430.0000003839724 720.0000001221731, 430.0000004014257 730.0000001221731, 420.0000004014257 730.0000001396264))"
118.0,1.0,"POLYGON ((430.0000004014257 730.0000001221731, 430.0000003839724 720.0000001221731, 440.0000003839724 720.0000001047198, 440.0000004014257 730.0000001047198, 430.0000004014257 730.0000001221731))"
119.0,1.0,"POLYGON ((440.0000004014257 730.0000001047198, 440.0000003839724 720.0000001047198, 450.0000003839724 720.0000000872665, 450.0000004014257 730.0000000872665, 440.0000004014257 730.0000001047198))"
120.0,1.0,"POLYGON ((450.0000004014257 730.0000000872665, 450.0000003839724 720.0000000872665, 460.0000003839724 720.0000000698133, 460.0000004014257 730.0000000698133, 450.0000004014257 730.0000000872665))"
121.0,1.0,"POLYGON ((460.0000004014257 730.0000000698133, 460.0000003839724 720.0000000698133, 470.0000003839724 720.00000005236, 470.0000004014257 730.00000005236, 460.0000004014257 730.0000000698133))"
122.0,1.0,"POLYGON ((470.0000004014257 730.00000005236, 470.0000003839724 720.00000005236, 480.0000003839724 720.0000000349066, 480.0000004014257 730.0000000349066, 470.0000004014257 730.00000005236))"
123.0,1.0,"POLYGON ((480.0000004014257 730.0000000349066, 480.0000003839724 720.0000000349066, 490.0000003839724 720.0000000174533, 490.0000004014257 730.0000000174533, 480.0000004014257 730.0000000349066))"
124.0,1.0,"POLYGON ((490.0000004014257 730.0000000174533, 490.0000003839724 720.0000000174533, 500.0000003839724 720, 500.0000004014257 730, 490.0000004014257 730.0000000174533))"
125.0,1.0,"POLYGON ((500.0000004014257 730, 500.0000003839724 720, 510.0000003839724 719.9999999825468, 510.0000004014257 729.9999999825468, 500.0000004014257 730))"
126.0,1.0,"POLYGON ((510.0000004014257 729.9999999825468, 510.0000003839724 719.9999999825468, 520.0000003839725 719.9999999650935, 520.0000004014257 729.9999999650935, 510.0000004014257 729.9999999825468))"
127.0,1.0,"POLYGON ((520.0000004014257 729.9999999650935, 520.0000003839725 719.9999999650935, 530.0000003839725 719.9999999476402, 530.0000004014257 729.9999999476402, 520.0000004014257 729.9999999650935))"
128.0,1.0,"POLYGON ((530.0000004014257 729.9999999476402, 530.0000003839725 719.9999999476402, 540.0000003839725 719.9999999301868, 540.0000004014257 729.9999999301868, 530.0000004014257 729.9999999476402))"
129.0,1.0,"POLYGON ((540.0000004014257 729.9999999301868, 540.0000003839725 719.9999999301868, 550.0000003839725 719.9999999127335, 550.0000004014257 729.9999999127335, 540.0000004014257 729.9999999301868))"
130.0,1.0,"POLYGON ((550.0000004014257 729.9999999127335, 550.0000003839725 719.9999999127335, 560.0000003839725 719.9999998952803, 560.0000004014257 729.9999998952803, 550.0000004014257 729.9999999127335))"
