,Peaks,q1,,,,,,,
5-year,180.31,,,,,,,,
10-year,211.75,,,,,,,,
20-year,241.91,,,,,,,,
50-year,280.95,,,,,,,,
Jan-05,,4.687,,,,,,,
1000-year,406.88,,,,,,,,
,,,,,,,,,
,,,,Jan-05,5-year,10-year,20-year,50-year,1000-year
,,,max check,381.167,180.31,211.75,241.91,280.95,406.88
,,,max,381.167,180.31,211.75,241.91,280.95,406.88
,,,q1,4.687,,,,,
,,DateTime,,,,,,,
,,1/06/2005 21:20,,43.846,22.95416175,26.22434599,29.36139295,33.42207973,46.52049896
,,1/06/2005 21:25,,43.083,22.59823222,25.80469801,28.88062067,32.86218633,45.70538724
,,1/06/2005 21:30,,42.54,22.34492982,25.50604946,28.53847211,32.46373008,45.12530118
,,1/06/2005 21:35,,42.215,22.19332157,25.32730032,28.33368706,32.22524337,44.77810419
,,1/06/2005 21:40,,41.676,21.94188511,25.03085175,27.99405893,31.82972234,44.20229132
,,1/06/2005 21:45,,41.676,21.94188511,25.03085175,27.99405893,31.82972234,44.20229132
,,1/06/2005 21:50,,43.083,22.59823222,25.80469801,28.88062067,32.86218633,45.70538724
,,1/06/2005 21:55,,41.891,22.0421798,25.14910118,28.12953212,31.98749047,44.43197549
,,1/06/2005 22:00,,41.891,22.0421798,25.14910118,28.12953212,31.98749047,44.43197549
,,1/06/2005 22:05,,40.493,21.39003107,24.38020489,27.24864136,30.96163073,42.93849426
,,1/06/2005 22:10,,41.031,21.64100104,24.67610346,27.58763938,31.35641796,43.51323882
,,1/06/2005 22:15,,41.568,21.89150452,24.97145204,27.92600729,31.75047137,44.08691509
,,1/06/2005 22:20,,41.891,22.0421798,25.14910118,28.12953212,31.98749047,44.43197549
,,1/06/2005 22:25,,41.999,22.09256039,25.20850089,28.19758377,32.06674144,44.54735172
,,1/06/2005 22:30,,40.708,21.49032576,24.49845432,27.38411454,31.11939886,43.16817842
,,1/06/2005 22:35,,40.493,21.39003107,24.38020489,27.24864136,30.96163073,42.93849426
,,1/06/2005 22:40,,40.278,21.28973638,24.26195546,27.11316817,30.8038626,42.70881009
,,1/06/2005 22:45,,40.064,21.18990818,24.14425603,26.97832509,30.64682828,42.48019422
,,1/06/2005 22:50,,40.493,21.39003107,24.38020489,27.24864136,30.96163073,42.93849426
,,1/06/2005 22:55,,40.493,21.39003107,24.38020489,27.24864136,30.96163073,42.93849426
,,1/06/2005 23:00,,39.743,21.04016587,23.96770688,26.77606048,30.4112768,42.13727042
,,1/06/2005 23:05,,40.064,21.18990818,24.14425603,26.97832509,30.64682828,42.48019422
,,1/06/2005 23:10,,40.386,21.34011697,24.32135518,27.18121982,30.88311357,42.82418632
,,1/06/2005 23:15,,40.171,21.23982228,24.20310575,27.04574663,30.72534544,42.59450216
,,1/06/2005 23:20,,39.317,20.84144244,23.73340802,26.50763454,30.09867576,41.68217528
,,1/06/2005 23:25,,40.601,21.44041166,24.43960461,27.316693,31.0408817,43.05387049
,,1/06/2005 23:30,,39.104,20.74208072,23.61625858,26.37342157,29.94237524,41.45462771
,,1/06/2005 23:35,,39.743,21.04016587,23.96770688,26.77606048,30.4112768,42.13727042
,,1/06/2005 23:40,,38.998,20.69263311,23.55795886,26.30663013,29.86459189,41.34138808
,,1/06/2005 23:45,,40.171,21.23982228,24.20310575,27.04574663,30.72534544,42.59450216
,,1/06/2005 23:50,,38.786,20.59373788,23.44135943,26.17304727,29.70902517,41.11490881
,,1/06/2005 23:55,,38.998,20.69263311,23.55795886,26.30663013,29.86459189,41.34138808
,,1/07/2005 0:00,,39.636,20.99025177,23.90885717,26.70863894,30.33275963,42.02296249
